Tune_name,1,1+,1-,2,2+,2-,3,3+,3-,4,4+,5,5+,5-,6,6+,6-,7,7-,r,Other
semeur_reel.krn.B_scale_dist_dur.txt,74,,,54,,,34,,,42,,16,,,16,,,20,,,
seneca_square_dance.krn.B_scale_dist_dur.txt,72,,,24,,,44,,,4,,20,,,44,,,36,,,
sergeant_earlys_dream.krn.B_scale_dist_dur.txt,68,,,60,,,24,,,24,,24,,,,4,,8,48,,
set_americain.krn.B_scale_dist_dur.txt,62,,,28,,,44,,,,,78,,,18,,,26,,,
sevens.krn.B_scale_dist_dur.txt,60,,,24,,,4,,,44,,56,,,,16,,,52,,
shaalds_o_foula_da.krn.B_scale_dist_dur.txt,56,,,24,,,20,,,8,,52,,,18,,,6,,,
shady_grove.krn.B_scale_dist_dur.txt,40,,,68,,,40,,,12,,28,,,52,,,4,,,
shakin_down_the_acorns.krn.B_scale_dist_dur.txt,46,,,40,,,,,8,32,,84,,,,,,,52,,
shamrocks_in_the_galax.krn.B_scale_dist_dur.txt,60,,,44,,,54,,,22,,48,,,12,,,20,,,
she_says_shes_confused.krn.B_scale_dist_dur.txt,54,,,14,,,40,,,20,,34,,,4,,,,26,,
sheehans.krn.B_scale_dist_dur.txt,76,,,24,,,44,,,16,,36,,,16,,,44,,,
sheepskin_and_beeswax.krn.B_scale_dist_dur.txt,72,,,24,,,,,,32,,56,,,,32,,,24,,
sheilah_coyles.krn.B_scale_dist_dur.txt,40,,,24,,,68,,,16,,28,,,52,,,28,,,
shenandoah_falls.krn.B_scale_dist_dur.txt,68,,,60,,,24,,,8,,8,,,60,,,16,,,
sherbruns_breakdown.krn.B_scale_dist_dur.txt,66,,,28,,,38,,,4,,52,,,38,,,16,,,
shoes_and_stockings.krn.B_scale_dist_dur.txt,48,,,56,,,56,,,32,,48,,,,,,8,,,
shoo_fly.krn.B_scale_dist_dur.txt,60,,,80,,,52,,,24,,16,,,,,,8,,,
shove_that_pigs_foot_a_little_further_in_the_fire.krn.B_scale_dist_dur.txt,60,,,20,,,40,,,8,,96,,,16,,,,,,
shuffle_about.krn.B_scale_dist_dur.txt,80,,,32,,,36,,,8,,36,,,28,,,24,,,
siamoise_le_reel_des.krn.B_scale_dist_dur.txt,88,,,52,,,40,,,12,,30,,,12,,,24,,,
sidereal_shuffle.krn.B_scale_dist_dur.txt,52,,,44,,,52,,,,,36,,,32,,,24,,,
silver_spear.krn.B_scale_dist_dur.txt,28,,,32,,,68,,,24,,64,,,36,,,4,,,
silver_spire.krn.B_scale_dist_dur.txt,68,,,36,,,44,,,24,,24,,,32,,,28,,,
simple_tune.krn.B_scale_dist_dur.txt,64,,,112,,,44,,,,,20,,,12,,,4,,,
skippin_cat.krn.B_scale_dist_dur.txt,36,,,60,,,48,,,28,,32,,,16,,,8,,,
skippingham.krn.B_scale_dist_dur.txt,56,,,52,,,46,,,16,,70,,,,,,8,,,
sleeping_lulu.krn.B_scale_dist_dur.txt,98,,,24,,,22,,,,14,28,,,42,,,8,,4,
sleepy-eyed_john.krn.B_scale_dist_dur.txt,120,,,44,,,40,,,4,,32,,,12,,,,,,
sligo_creek.krn.B_scale_dist_dur.txt,56,,,36,,,24,,,40,,36,,,8,,,,56,,
sligo_maid.krn.B_scale_dist_dur.txt,72,,,28,,,,,,20,,36,,,,32,,,68,,
slippery_kate.krn.B_scale_dist_dur.txt,68,,,40,,,36,,,36,16,32,,,,,,,24,,
snake_river_reel.krn.B_scale_dist_dur.txt,48,,,16,,,8,,,32,,60,,,44,,,8,36,,
snow_on_valafield.krn.B_scale_dist_dur.txt,52,,,32,,,8,16,,40,,40,,,,24,,,44,,
snowbird_on_the_ashbank.krn.B_scale_dist_dur.txt,68,,,76,,,80,,,16,,,,,,,,16,,,
soiree_chez_alcide.krn.B_scale_dist_dur.txt,92,,,12,,,32,,,32,,38,,,18,,,26,,,
sonny_brogans.krn.B_scale_dist_dur.txt,48,,,20,,,,,,20,,32,,,36,,,,36,,
southwest_bridge.krn.B_scale_dist_dur.txt,76,,,32,,,40,,,24,,40,,,,,,,44,,
spadookis.krn.B_scale_dist_dur.txt,82,,,6,,,6,,,20,6,30,,,12,12,,10,8,,
spandy.krn.B_scale_dist_dur.txt,20,,,16,,,24,,,16,,80,,,38,,,62,,,
sparkle_of_starlight.krn.B_scale_dist_dur.txt,56,,,44,,,56,,,30,,32,,,18,,,12,,,
speed_the_plow.krn.B_scale_dist_dur.txt,28,,,28,,,8,,,16,,88,,,72,,,8,,,
split_rock.krn.B_scale_dist_dur.txt,60,,,52,,,,,,36,,24,,,,,,,20,,
spootiskerry.krn.B_scale_dist_dur.txt,60,,,34,,,54,,,,,42,,,60,,,6,,,
sporting_paddy.krn.B_scale_dist_dur.txt,34,,,10,,,,,,34,,92,,,,24,,,66,,
springfield_girl.krn.B_scale_dist_dur.txt,56,,,44,,,68,,,,,52,,,36,,,4,,,
stan_chapmans_jig.krn.B_scale_dist_dur.txt,46,,,16,,,26,,,2,,36,,,58,,,8,,,
star_above_the_garter.krn.B_scale_dist_dur.txt,36,,,28,,,24,,,12,,48,,,24,,,16,,,
star_of_munster.krn.B_scale_dist_dur.txt,84,,,28,,,,,,2,,34,,,,28,,,80,,
stay_all_night.krn.B_scale_dist_dur.txt,64,,,8,,,8,,,28,,92,,,40,,,8,,,
steeplechase.krn.B_scale_dist_dur.txt,68,,,32,,,64,,,16,4,32,,,16,,,24,,,
step_around_johnny.krn.B_scale_dist_dur.txt,76,,,52,,,56,,,12,,28,,,20,,,,,,
stones_rag.krn.B_scale_dist_dur.txt,46,,,26,,,30,,,,2,44,8,,56,,,12,2,,
stool_of_repentance.krn.B_scale_dist_dur.txt,48,,,32,,,24,,,24,,32,,,24,,,4,,4,
string_of_trucks.krn.B_scale_dist_dur.txt,64,,,24,,,16,,,40,,80,,,,,,,32,,
string_theory.krn.B_scale_dist_dur.txt,56,,,32,,,16,,,40,,28,,,,,,,20,,
struggling_heart.krn.B_scale_dist_dur.txt,92,,,16,,,40,,,8,,72,,,,,,,28,,
such_a_boychick.krn.B_scale_dist_dur.txt,40,,,22,,,46,,,32,,52,,,20,4,,22,16,,
sugar_hill.krn.B_scale_dist_dur.txt,64,,,36,,,32,,,4,,56,,,44,,,,,,
surveyors_reel.krn.B_scale_dist_dur.txt,100,,,28,,,32,,,20,,52,,,12,,,12,,,
susanbirds_of_wendell.krn.B_scale_dist_dur.txt,44,,,36,,,44,,,,,52,,,16,,,,,,
swing_away.krn.B_scale_dist_dur.txt,60,,,32,,,40,,,36,,48,,,16,,,24,,,
swing_your_partner.krn.B_scale_dist_dur.txt,92,,,16,,,24,,,16,,40,,,42,,,18,,,
swingin_in_a_leisure_suit.krn.B_scale_dist_dur.txt,68,,,56,,,48,,,24,,16,,,16,,,,,,
taggarts_reel_3.krn.B_scale_dist_dur.txt,48,,,56,,,68,,,16,,44,,,8,,,20,,,
taking_care_of_mom.krn.B_scale_dist_dur.txt,80,,,32,,,28,,,40,,48,,,16,,,16,,,
tamlin.krn.B_scale_dist_dur.txt,54,,,36,,,24,,,20,,74,,,12,,,,36,,
tamlin_alternate_version.krn.B_scale_dist_dur.txt,80,,,40,,,36,,,16,,16,,,12,4,,4,48,,
tar_road_to_sligo.krn.B_scale_dist_dur.txt,46,,,22,,,28,,,32,2,28,,,20,,,14,,,
tartar_frigate.krn.B_scale_dist_dur.txt,60,,,44,,,10,,,32,,76,,,,7,,,27,,
tater_patch.krn.B_scale_dist_dur.txt,80,,,40,,,8,,,8,,72,,,24,,,,16,,
tatter_jack_walsh.krn.B_scale_dist_dur.txt,48,,,16,,,32,,,36,,32,,,4,,,4,20,,
telephone_tune.krn.B_scale_dist_dur.txt,48,,,40,,,32,,,16,,56,,,24,,,44,,,
terrebonne_depot.krn.B_scale_dist_dur.txt,68,,,28,,,48,,,20,,58,,,38,,,,,,
terwilliger_tempo.krn.B_scale_dist_dur.txt,54,,,26,,,36,,,2,,86,,,30,,,18,,,
teviot_bridge.krn.B_scale_dist_dur.txt,28,,,38,,,34,,,14,,36,,,32,,,8,,,
thats_right_too.krn.B_scale_dist_dur.txt,98,,,40,,,56,,,,,32,,,28,,,4,,,
through_the_gates.krn.B_scale_dist_dur.txt,116,,,24,,,24,,,,,28,,,40,,,12,,,
ti-be_reel.krn.B_scale_dist_dur.txt,48,,,28,,,48,,,32,,32,,,40,,,28,,,
ti-jean_reel_a.krn.B_scale_dist_dur.txt,64,,,32,,,44,,,44,,32,,,4,,,12,24,,
timberline.krn.B_scale_dist_dur.txt,18,,,30,,,34,,,18,,42,,,34,,,16,,,
timmy_cliffords.krn.B_scale_dist_dur.txt,40,,,24,,,36,,,8,,44,,,36,,,8,,,
tipsy_sailor.krn.B_scale_dist_dur.txt,46,,,56,,,30,,,20,,21,,,1,,,,18,,
tom_billys_reel.krn.B_scale_dist_dur.txt,48,,,56,,,88,,,22,,30,,,,,,12,,,
tom_morrisons_reel.krn.B_scale_dist_dur.txt,76,,,48,,,22,,,8,,38,,,40,,,24,,,
tom_reillys.krn.B_scale_dist_dur.txt,68,,,24,,,40,,,38,,42,,,,8,,,36,,
tomahawk.krn.B_scale_dist_dur.txt,120,,,32,,,32,,,,,24,,,52,,,,,,
tommy_mulhaires_jig.krn.B_scale_dist_dur.txt,48,,,20,,,24,,,,,36,,,36,,,28,,,
tommys_tarbukas.krn.B_scale_dist_dur.txt,64,,,24,,,44,,,28,,36,,,28,,,4,28,,
tongadale_reel.krn.B_scale_dist_dur.txt,72,,,20,,,28,,,28,,44,,,,20,,,44,,
tonras_jig.krn.B_scale_dist_dur.txt,66,,,20,,,44,,,4,,16,,,12,,,32,,,
too_young_to_marry.krn.B_scale_dist_dur.txt,80,,,48,,,28,,,16,,36,,,36,,,12,,,
top_of_cork_road.krn.B_scale_dist_dur.txt,62,,,12,,,32,,,12,,36,,,20,,,16,4,,
torn_jacket.krn.B_scale_dist_dur.txt,36,,,32,,,40,,,56,,72,,,4,,,16,,,
tourment.krn.B_scale_dist_dur.txt,36,,,22,,,32,,,28,,40,,,14,,,20,,,
tracys_turn.krn.B_scale_dist_dur.txt,72,,,48,,,48,,,8,,48,,,28,,,8,,,
trip_to_athlone.krn.B_scale_dist_dur.txt,40,,,28,,,36,,,40,,24,,,4,,,16,4,,
trip_to_ballyshannon.krn.B_scale_dist_dur.txt,68,,,64,,,56,,,,,24,,,44,,,,,,
trip_to_sligo.krn.B_scale_dist_dur.txt,46,,,38,,,26,,,24,,28,,,4,,,,24,,
trip_to_windsor.krn.B_scale_dist_dur.txt,64,,,24,,,56,,,,,64,,,40,,,8,,,
tripping_up_the_stairs.krn.B_scale_dist_dur.txt,42,,,20,,,20,,,,2,28,,,56,,,26,,,
troll_soup.krn.B_scale_dist_dur.txt,88,,,4,,,54,,,44,,26,,,,,,,38,2,
trombone_rag.krn.B_scale_dist_dur.txt,48,,,12,,,14,,,,8,90,8,,28,,,14,,12,
tuque_bleue_la.krn.B_scale_dist_dur.txt,66,,,32,,,52,,,38,,36,,,28,,,4,,,
turkey_in_the_peapatch.krn.B_scale_dist_dur.txt,60,,,36,,,44,,,20,,40,,,28,,,28,,,
turlute_a_lisan_hubert.krn.B_scale_dist_dur.txt,64,,,64,,,32,,,,,56,,,12,,,30,,,
turning_of_the_tide.krn.B_scale_dist_dur.txt,64,,,44,,,44,,,20,,40,,,8,,,,36,,
tushkar_da.krn.B_scale_dist_dur.txt,66,,,34,,,36,,,20,,50,,,20,,,30,,,
tuttles.krn.B_scale_dist_dur.txt,88,,,24,,,4,,,24,,28,,,,32,,,56,,
twenty_eighth_of_january.krn.B_scale_dist_dur.txt,100,,,28,,,,,,4,,36,,,,20,,,52,,
twenty_fourth_juin_le_alternate.krn.B_scale_dist_dur.txt,28,,,48,,,78,,,34,,20,,,28,,,20,,,
twin_sisters.krn.B_scale_dist_dur.txt,44,,,36,,,68,,,8,,88,,,8,,,,,,
two_wide_nickels.krn.B_scale_dist_dur.txt,48,,,4,,,8,,,16,,88,,,72,,,16,8,,
uncle_bobs_boogie.krn.B_scale_dist_dur.txt,72,,,36,,,36,,,52,4,20,,,4,,,,8,,
union_street_jig.krn.B_scale_dist_dur.txt,48,,,16,,,44,,,16,,40,,,20,,,8,,,
union_street_session.krn.B_scale_dist_dur.txt,72,,,48,,,40,,,28,,40,,,,,,28,,,
up_downey.krn.B_scale_dist_dur.txt,68,,,58,,,58,,,40,,20,,,,,,,12,,
up_sligo.krn.B_scale_dist_dur.txt,68,,,24,,,8,,,20,,30,,,,6,,,36,,
up_south.krn.B_scale_dist_dur.txt,76,,,50,,,34,,,18,,36,,,22,,,20,,,
up_the_river.krn.B_scale_dist_dur.txt,54,,,24,,,28,,,4,,36,,,4,,,36,,,
up_the_steep_pitch.krn.B_scale_dist_dur.txt,30,,,10,,,36,,2,10,,30,,,32,,,36,,,
valley_forge.krn.B_scale_dist_dur.txt,70,,,28,,,38,,,10,,34,,,24,,,,44,,
valleyfield_reel_de.krn.B_scale_dist_dur.txt,78,,,60,,,36,,,16,,40,,,12,,,16,,,
virginia_reel.krn.B_scale_dist_dur.txt,56,,,56,,,72,,,8,,40,,,24,,,,,,
vladimirs_steamboat.krn.B_scale_dist_dur.txt,80,,,12,,,16,,,20,,52,,,24,,,4,24,14,
volunteer.krn.B_scale_dist_dur.txt,36,,,32,,,48,,,48,,60,,,36,,,,,,
wagner.krn.B_scale_dist_dur.txt,48,,,28,,,52,,,,,72,,,40,,,2,,,
wagon_wheel.krn.B_scale_dist_dur.txt,80,,,24,,,60,,,,,48,,,30,,,2,,,
wagoner_one_step.krn.B_scale_dist_dur.txt,48,,,8,,,40,,,,,56,,,52,,,48,,,
waiting_for_nancy.krn.B_scale_dist_dur.txt,32,,,76,,,52,,,40,,4,,,,,,12,32,,
wake_up_to_cape_breton.krn.B_scale_dist_dur.txt,64,,,48,,,28,,,20,,38,,,,14,,,40,4,
waldo.krn.B_scale_dist_dur.txt,88,,,16,,,16,,,16,,36,,,32,,,36,,,
walk_home.krn.B_scale_dist_dur.txt,32,,,32,,,38,,,22,,58,,,8,,,,,,
walk_up_georgia_row.krn.B_scale_dist_dur.txt,60,,,72,,,32,,,,,28,,,56,,,,,,
walker_street.krn.B_scale_dist_dur.txt,108,,,36,,,28,,,4,,28,,,20,,,32,,,
walking_in_my_sleep.krn.B_scale_dist_dur.txt,60,,,52,,,36,,,8,,44,,,12,,,44,,,
washingtons_march.krn.B_scale_dist_dur.txt,56,,,24,,,60,,,20,,56,,,,,,24,,,
watermill.krn.B_scale_dist_dur.txt,40,,,24,,,28,,,24,,92,,,28,,,20,,,
waynesboro.krn.B_scale_dist_dur.txt,66,,,80,,,40,,,,,32,,,20,,,10,,,
weighing_anchor.krn.B_scale_dist_dur.txt,48,,,20,,,76,,,28,,12,,,,,,8,,,
western_country.krn.B_scale_dist_dur.txt,,,,36,,,60,,,12,,92,,,40,,,,,,
wheels_of_the_world.krn.B_scale_dist_dur.txt,78,,,40,,,12,,,20,,44,,,24,,,4,34,,
whelans_old_sow.krn.B_scale_dist_dur.txt,52,,,16,,,40,,,,,48,,,28,,,8,,,
when_sick_is_it_tea_you_want.krn.B_scale_dist_dur.txt,56,,,12,,,24,,,32,,32,,,16,,,20,,,
white_buffalo.krn.B_scale_dist_dur.txt,30,,,4,,,8,,,40,,32,,,20,,,,94,,
white_petticoat.krn.B_scale_dist_dur.txt,48,,,16,,,40,,,20,,40,,,24,,,4,,,
white_river_bottoms.krn.B_scale_dist_dur.txt,36,,,44,,,76,,,52,,28,,,12,,,8,,,
wild_hog_in_the_woods.krn.B_scale_dist_dur.txt,112,,,24,,,12,,,16,,28,,,32,,,12,,,
wild_one.krn.B_scale_dist_dur.txt,64,,,12,,,12,,,12,,40,,,,,,,52,,
willafjord.krn.B_scale_dist_dur.txt,48,,,48,,,84,,,24,,20,,,4,,,12,,,
willie_colemans.krn.B_scale_dist_dur.txt,76,,,12,,,28,,,,,44,,,28,,,4,,,
willys_jig.krn.B_scale_dist_dur.txt,42,,,24,,,32,,,28,,20,,,40,,,6,,,
wing_commander_donald_mackenzies_reel.krn.B_scale_dist_dur.txt,72,,,40,,,48,,,,,36,,,48,,,12,,,
winter_at_pemaquid_light.krn.B_scale_dist_dur.txt,76,,,24,,,22,,,36,,72,,,22,,,4,,,
wissahickon_drive.krn.B_scale_dist_dur.txt,84,,,24,,,28,,,16,,54,,,26,,,28,,,
with_ourselves.krn.B_scale_dist_dur.txt,60,,,48,,,24,,,34,,22,,,,2,,,66,,
wizards_walk.krn.B_scale_dist_dur.txt,84,,,32,,,40,,,20,,36,,8,8,8,,12,8,,
woodcock.krn.B_scale_dist_dur.txt,52,,,18,,,36,,,20,,32,,,17,,,13,,,
woodridge_breakdown.krn.B_scale_dist_dur.txt,92,,,24,,,8,,,20,,40,,,32,,,4,24,,
woofin_the_cat.krn.B_scale_dist_dur.txt,60,,,52,,,60,,,32,,24,,,24,,,,,,
yankee_dancers.krn.B_scale_dist_dur.txt,32,,,20,,,24,,,,,36,,,68,,,12,,,
yellow_barber.krn.B_scale_dist_dur.txt,84,,,60,,,28,,,12,,32,,,24,,,16,,,
you_married_my_daughter_but_yet_you_didnt.krn.B_scale_dist_dur.txt,64,,,24,,,32,,,30,,50,,,12,,,36,,,
young_widow.krn.B_scale_dist_dur.txt,16,,,48,,,42,,,22,,42,,,2,,,20,,,
zinnias_favorite.krn.B_scale_dist_dur.txt,24,,,54,,,22,,,22,,26,,,26,,,18,,,
